model,technique,implementation,sample_id,predicted_class,predicted_crop,top_features,top_feature_count,local_fidelity,faithfulness_probability_drop,stability_jaccard,sparsity,coverage,runtime_seconds
k-Nearest Neighbor,SHAP,single-baseline occlusion Shapley approximation,4,0,Maize,numeric__field_count; numeric__literate_share; numeric__formally_educated_share; numeric__head_formally_educated; numeric__fertilizer_kg; numeric__unique_input_count; numeric__beans_market_count; numeric__maize_market_count,8,0.9194122822730951,0.0,1.0,0.9436619718309859,1.0,0.525598500000342
k-Nearest Neighbor,Anchors,greedy high-precision feature rule,4,0,Maize,numeric__seasonal_plot_count; numeric__temp_mean,2,1.0,0.0008918292036850239,0.0,0.9859154929577465,0.45,0.03179720000116504
k-Nearest Neighbor,LIME,local weighted Ridge surrogate,5,0,Maize,numeric__intercropped_share; numeric__female_share; categorical__primary_tenure_92.0; numeric__rainfall_vuli_total; numeric__s4a_mean_altitude; numeric__maize_recent_market_price_tzs_mean; numeric__maize_market_price_tzs_min; numeric__equipment_type_count,8,0.2621033187199511,0.1404146563646831,0.14285714285714285,0.9436619718309859,1.0,0.03914219999933266
k-Nearest Neighbor,SHAP,single-baseline occlusion Shapley approximation,5,0,Maize,numeric__female_share; numeric__household_size; numeric__fallow_plot_share; numeric__intercropped_share; numeric__equipment_use_share; numeric__head_age; numeric__literate_share; numeric__mean_member_age,8,0.5704888495523903,0.005066032053110292,1.0,0.9436619718309859,1.0,0.6568933000016841
k-Nearest Neighbor,Anchors,greedy high-precision feature rule,5,0,Maize,numeric__temp_range,1,0.9523809523809523,0.0,0.0,0.9929577464788732,0.525,0.034904700001789024
k-Nearest Neighbor,LIME,local weighted Ridge surrogate,6,0,Maize,numeric__equipment_type_count; categorical__head_education_PRIMARY EDUCATION COMPLETE; numeric__household_size; numeric__s4a_cereal_share; numeric__rice_paddy_market_observation_count; numeric__pure_stand_share; numeric__s4a_min_altitude; categorical__s4a_dominant_water_supply_Rainfed,8,0.3527828503369098,0.006411135837467663,0.06666666666666667,0.9436619718309859,1.0,0.04165909999937867
k-Nearest Neighbor,SHAP,single-baseline occlusion Shapley approximation,6,0,Maize,numeric__field_count; numeric__seasonal_plot_count; numeric__fallow_plot_share; numeric__head_age; numeric__female_share; numeric__working_age_members; numeric__formally_educated_share; numeric__literate_share,8,0.20679736364834223,0.0,0.7777777777777778,0.9436619718309859,1.0,0.6211268000006385
k-Nearest Neighbor,Anchors,greedy high-precision feature rule,6,0,Maize,numeric__temp_range,1,0.9523809523809523,0.0002664855859435544,0.0,0.9929577464788732,0.525,0.029668099999980768
k-Nearest Neighbor,LIME,local weighted Ridge surrogate,7,0,Maize,numeric__literate_share; numeric__mean_member_age; numeric__head_age; numeric__working_age_members; categorical__primary_tenure_89.0; categorical__primary_tenure_95.0; numeric__household_size; numeric__pure_stand_share,8,0.4989985758500145,0.018323936533186425,0.6,0.9436619718309859,1.0,0.037379400000645546
k-Nearest Neighbor,SHAP,single-baseline occlusion Shapley approximation,7,0,Maize,numeric__literate_share; numeric__formally_educated_share; numeric__working_age_members; numeric__equipment_type_count; categorical__primary_tenure_95.0; numeric__household_size; categorical__head_sex_Female; categorical__head_sex_Male,8,0.6220948023071157,0.17766101315274985,1.0,0.9436619718309859,1.0,0.6097098999998707
k-Nearest Neighbor,Anchors,greedy high-precision feature rule,7,0,Maize,numeric__temp_mean; numeric__s4a_erosion_share; numeric__s4a_inorganic_input_share; numeric__s4a_cereal_share; numeric__soil_k_mean,5,0.8703703703703703,0.003092353774982848,1.0,0.9647887323943662,0.675,0.03074669999841717
k-Nearest Neighbor,LIME,local weighted Ridge surrogate,8,0,Maize,numeric__formally_educated_share; numeric__working_age_members; categorical__region_name_Mbeya; numeric__literate_share; categorical__head_education_PRIMARY EDUCATION COMPLETE; numeric__mean_member_age; categorical__head_education_SECONDARY/ADVANCED EDUCATION INCOMPLETE; numeric__pure_stand_share,8,0.5784021150639227,0.22854219705403833,0.23076923076923078,0.9436619718309859,1.0,0.034198399996967055
k-Nearest Neighbor,SHAP,single-baseline occlusion Shapley approximation,8,0,Maize,numeric__formally_educated_share; numeric__head_age; numeric__working_age_members; categorical__head_sex_Male; categorical__head_sex_Female; numeric__literate_share; numeric__head_formally_educated; numeric__maize_market_count,8,0.027484239270552102,0.07381743291555698,1.0,0.9436619718309859,1.0,0.48131949999879
k-Nearest Neighbor,Anchors,greedy high-precision feature rule,8,0,Maize,numeric__temp_mean; numeric__s4a_erosion_share; numeric__s4a_inorganic_input_share; numeric__s4a_cereal_share; numeric__soil_k_mean,5,0.8703703703703703,0.0,0.0,0.9647887323943662,0.675,0.023555499999929452
k-Nearest Neighbor,LIME,local weighted Ridge surrogate,9,2,Beans,categorical__head_education_PRE-SCHOOL; categorical__head_education_PRIMARY EDUCATION COMPLETE; categorical__head_education_OTHERS; numeric__household_size; numeric__head_age; categorical__s4a_dominant_field_size_1 to 2 acres (± 0.4 to 0.8 ha ; 4000-8000 m2); numeric__s4a_fruits_share; numeric__mean_field_area_ha,8,0.44062061751386383,0.0,0.3333333333333333,0.9436619718309859,1.0,0.03245560000141268
k-Nearest Neighbor,SHAP,single-baseline occlusion Shapley approximation,9,2,Beans,categorical__head_education_PRIMARY EDUCATION COMPLETE; numeric__head_age; categorical__head_education_PRE-SCHOOL; numeric__mean_seasonal_plot_area_ha; categorical__head_education_OTHERS; numeric__mean_member_age; numeric__seasonal_plot_area_ha; categorical__head_education_SECONDARY/ADVANCED EDUCATION COMPLETE,8,0.8488404957661269,0.0,1.0,0.9436619718309859,1.0,0.5740208999995957
k-Nearest Neighbor,Anchors,greedy high-precision feature rule,9,2,Beans,numeric__temp_mean; numeric__s4a_erosion_share; numeric__s4a_inorganic_input_share; numeric__s4a_cereal_share; numeric__soil_k_mean,5,0.15384615384615385,0.0,1.0,0.9647887323943662,0.325,0.02453649999733898
k-Nearest Neighbor,LIME,local weighted Ridge surrogate,10,2,Beans,categorical__head_education_PRE-SCHOOL; categorical__head_education_OTHERS; categorical__head_education_PRIMARY EDUCATION COMPLETE; numeric__head_age; numeric__beans_recent_market_price_tzs_median; numeric__rice_paddy_recent_market_price_usd_mean; numeric__maize_recent_market_price_usd_mean; numeric__head_formally_educated,8,0.42422381639755213,0.0,0.45454545454545453,0.9436619718309859,1.0,0.02956880000056117
k-Nearest Neighbor,SHAP,single-baseline occlusion Shapley approximation,10,2,Beans,categorical__head_education_PRIMARY EDUCATION COMPLETE; numeric__head_age; categorical__head_education_PRE-SCHOOL; numeric__mean_seasonal_plot_area_ha; categorical__head_education_OTHERS; numeric__mean_member_age; numeric__seasonal_plot_area_ha; categorical__head_education_SECONDARY/ADVANCED EDUCATION COMPLETE,8,0.8488404957661269,0.0,0.7777777777777778,0.9436619718309859,1.0,0.5251332999978331
k-Nearest Neighbor,Anchors,greedy high-precision feature rule,10,2,Beans,numeric__temp_mean; numeric__s4a_erosion_share; numeric__s4a_inorganic_input_share; numeric__s4a_cereal_share; numeric__soil_k_mean,5,0.15384615384615385,0.0,1.0,0.9647887323943662,0.325,0.023970499998540618
k-Nearest Neighbor,LIME,local weighted Ridge surrogate,11,2,Beans,categorical__head_education_PRE-SCHOOL; categorical__head_education_PRIMARY EDUCATION COMPLETE; categorical__head_education_OTHERS; numeric__head_age; categorical__s4a_dominant_slope_class_Very gently sloping (0.5 - 2.0%); numeric__literate_share; numeric__rainfall_total_2023_24; numeric__soil_n_min,8,0.43616291571351873,0.0,0.3333333333333333,0.9436619718309859,1.0,0.03611970000201836
k-Nearest Neighbor,SHAP,single-baseline occlusion Shapley approximation,11,2,Beans,categorical__head_education_PRIMARY EDUCATION COMPLETE; numeric__head_age; categorical__head_education_PRE-SCHOOL; numeric__mean_seasonal_plot_area_ha; categorical__head_education_OTHERS; numeric__mean_member_age; numeric__seasonal_plot_area_ha; categorical__head_education_SECONDARY/ADVANCED EDUCATION COMPLETE,8,0.8488404957661269,0.0,1.0,0.9436619718309859,1.0,0.5979318999998213
k-Nearest Neighbor,Anchors,greedy high-precision feature rule,11,2,Beans,numeric__temp_mean; numeric__s4a_erosion_share; numeric__s4a_inorganic_input_share; numeric__s4a_cereal_share; numeric__soil_k_mean,5,0.15384615384615385,0.0,1.0,0.9647887323943662,0.325,0.027421000002505025
XGBoost,LIME,local weighted Ridge surrogate,0,0,Maize,numeric__s4a_min_altitude; numeric__equipment_type_count; categorical__crop_group_seasonal; numeric__soil_bdod_0_5cm_median; numeric__s4a_irrigated_share; categorical__primary_tenure_95.0; numeric__mixed_crop_share; numeric__s4a_fruits_share,8,0.33413556274713463,0.158029705286026,0.23076923076923078,0.9436619718309859,1.0,0.016228799999225885
XGBoost,SHAP,single-baseline occlusion Shapley approximation,0,0,Maize,numeric__equipment_type_count; numeric__mixed_crop_share; numeric__pure_stand_share; categorical__primary_tenure_95.0; numeric__equipment_use_share; numeric__seasonal_plot_count; numeric__mean_seasonal_plot_area_ha; numeric__seasonal_plot_area_ha,8,0.9163690507411957,0.17036637663841248,0.45454545454545453,0.9436619718309859,1.0,0.29704059999858146
XGBoost,Anchors,greedy high-precision feature rule,0,0,Maize,numeric__max_field_area_ha; numeric__household_size,2,1.0,0.0,0.0,0.9859154929577465,0.275,0.022630999999819323
XGBoost,LIME,local weighted Ridge surrogate,1,0,Maize,numeric__s4a_mean_altitude; categorical__crop_group_seasonal; numeric__fertilizer_type_count; numeric__mean_seasonal_plot_area_ha; numeric__fallow_plot_share; numeric__maize_recent_market_price_tzs_mean; numeric__pesticide_type_count; numeric__mean_field_area_ha,8,0.32366803718958304,0.048091232776641846,0.45454545454545453,0.9436619718309859,1.0,0.020550699999148492
XGBoost,SHAP,single-baseline occlusion Shapley approximation,1,0,Maize,numeric__mixed_crop_share; numeric__equipment_type_count; numeric__fallow_plot_share; numeric__s4a_min_altitude; categorical__dominant_crop_system_PURE STAND; numeric__fertilizer_type_count; numeric__intercropped_share; numeric__field_count,8,0.8281629979610443,0.33960673213005066,0.6,0.9436619718309859,1.0,0.3827553999981319
XGBoost,Anchors,greedy high-precision feature rule,1,0,Maize,numeric__max_field_area_ha; numeric__soil_k_max; numeric__soil_ph_median; numeric__maize_recent_market_price_tzs_mean; numeric__maize_recent_market_price_usd_mean,5,0.875,0.0,0.0,0.9647887323943662,0.2,0.026542100000369828
XGBoost,LIME,local weighted Ridge surrogate,2,0,Maize,categorical__crop_group_seasonal; numeric__s4a_min_altitude; numeric__seasonal_plot_count; numeric__field_count; numeric__maize_market_observation_count; categorical__region_11.0; numeric__fertilizer_type_count; numeric__temp_mean,8,0.40968652081133117,0.0,0.3333333333333333,0.9436619718309859,1.0,0.020484499997110106
XGBoost,SHAP,single-baseline occlusion Shapley approximation,2,0,Maize,numeric__seasonal_plot_count; numeric__mixed_crop_share; numeric__mean_seasonal_plot_area_ha; numeric__s4a_min_altitude; numeric__fertilizer_type_count; numeric__field_count; numeric__literate_share; numeric__formally_educated_share,8,0.8054063320159912,0.0571649968624115,0.6,0.9436619718309859,1.0,0.3574653999967268
XGBoost,Anchors,greedy high-precision feature rule,2,0,Maize,numeric__total_field_area_ha; numeric__mixed_crop_share; numeric__s4a_min_altitude; numeric__s4a_rainfed_share; numeric__rainfall_vuli_total,5,0.9,0.2517278492450714,0.3333333333333333,0.9647887323943662,0.25,0.02400149999812129
XGBoost,LIME,local weighted Ridge surrogate,3,0,Maize,categorical__crop_group_seasonal; numeric__s4a_min_altitude; numeric__seasonal_plot_count; numeric__unique_input_count; numeric__literate_share; numeric__formally_educated_share; numeric__s4a_fruits_share; numeric__temp_mean,8,0.39313667885923254,0.0,0.23076923076923078,0.9436619718309859,1.0,0.020910100000037346
XGBoost,SHAP,single-baseline occlusion Shapley approximation,3,0,Maize,numeric__seasonal_plot_count; numeric__mixed_crop_share; numeric__mean_seasonal_plot_area_ha; numeric__s4a_min_altitude; numeric__fertilizer_type_count; numeric__field_count; numeric__literate_share; numeric__formally_educated_share,8,0.8054063320159912,0.0571649968624115,0.7777777777777778,0.9436619718309859,1.0,0.3462120000003779
XGBoost,Anchors,greedy high-precision feature rule,3,0,Maize,numeric__total_field_area_ha; numeric__mixed_crop_share; numeric__s4a_min_altitude; numeric__s4a_rainfed_share; numeric__rainfall_vuli_total,5,0.9,0.2517278492450714,1.0,0.9647887323943662,0.25,0.023998299999220762
XGBoost,LIME,local weighted Ridge surrogate,4,0,Maize,categorical__crop_group_seasonal; numeric__s4a_min_altitude; numeric__s4a_animal_manure_share; numeric__soil_bdod_0_5cm_mean; numeric__seasonal_plot_count; numeric__s4a_aquatic_land_share; categorical__s4a_dominant_main_land_use_Cultivated and managed land (terrestial area); numeric__soil_n_max,8,0.3682274074934928,0.0,0.3333333333333333,0.9436619718309859,1.0,0.020042200001626043
XGBoost,SHAP,single-baseline occlusion Shapley approximation,4,0,Maize,numeric__seasonal_plot_count; numeric__mixed_crop_share; numeric__mean_seasonal_plot_area_ha; numeric__s4a_min_altitude; numeric__fertilizer_type_count; numeric__field_count; numeric__literate_share; numeric__formally_educated_share,8,0.8054063320159912,0.0571649968624115,0.6,0.9436619718309859,1.0,0.362841500002105
XGBoost,Anchors,greedy high-precision feature rule,4,0,Maize,numeric__total_field_area_ha; numeric__mixed_crop_share; numeric__s4a_min_altitude; numeric__s4a_rainfed_share; numeric__rainfall_vuli_total,5,0.9,0.2517278492450714,1.0,0.9647887323943662,0.25,0.02684930000032182
XGBoost,LIME,local weighted Ridge surrogate,5,0,Maize,numeric__seasonal_plot_count; numeric__fertilizer_type_count; categorical__head_education_PRIMARY EDUCATION COMPLETE; categorical__dominant_crop_system_INTERCROPPED; numeric__equipment_type_count; numeric__temp_mean; numeric__soil_al_mean; numeric__intercropped_share,8,0.39245080042145153,0.0,0.6,0.9436619718309859,1.0,0.02262460000201827
XGBoost,SHAP,single-baseline occlusion Shapley approximation,5,0,Maize,numeric__intercropped_share; numeric__s4a_min_altitude; numeric__equipment_type_count; numeric__mean_seasonal_plot_area_ha; numeric__fertilizer_type_count; numeric__mixed_crop_share; numeric__seasonal_plot_area_ha; categorical__dominant_crop_system_INTERCROPPED,8,0.8461311161518097,0.10753774642944336,0.45454545454545453,0.9436619718309859,1.0,0.4059215999986918
XGBoost,Anchors,greedy high-precision feature rule,5,0,Maize,numeric__max_field_area_ha; numeric__soil_k_max; numeric__soil_ph_median; numeric__maize_recent_market_price_tzs_mean; numeric__maize_recent_market_price_usd_mean,5,0.875,0.00040453672409057617,1.0,0.9647887323943662,0.2,0.026639200001227437
XGBoost,LIME,local weighted Ridge surrogate,6,0,Maize,numeric__fertilizer_type_count; categorical__crop_group_seasonal; numeric__mean_field_area_ha; numeric__s4a_mean_altitude; categorical__head_education_PRIMARY EDUCATION COMPLETE; numeric__rainfall_mean_monthly_2023_24; categorical__region_name_Kilimanjaro; numeric__head_literate,8,0.3317595306607808,0.04601258039474487,0.23076923076923078,0.9436619718309859,1.0,0.021951300001092022
XGBoost,SHAP,single-baseline occlusion Shapley approximation,6,0,Maize,numeric__mixed_crop_share; numeric__mean_field_area_ha; numeric__fertilizer_type_count; numeric__equipment_type_count; numeric__fallow_plot_share; categorical__head_education_PRIMARY EDUCATION COMPLETE; numeric__seasonal_plot_area_ha; numeric__s4a_min_altitude,8,0.7467398345470428,0.23509401082992554,0.45454545454545453,0.9436619718309859,1.0,0.3649678000001586
XGBoost,Anchors,greedy high-precision feature rule,6,0,Maize,numeric__max_field_area_ha; numeric__soil_k_max; numeric__soil_ph_median; numeric__maize_recent_market_price_tzs_mean; numeric__maize_recent_market_price_usd_mean,5,0.875,0.0,0.0,0.9647887323943662,0.2,0.024111700000503333
XGBoost,LIME,local weighted Ridge surrogate,7,0,Maize,numeric__pure_stand_share; numeric__temp_mean; categorical__crop_group_seasonal; numeric__mean_field_area_ha; numeric__beans_market_price_tzs_min; numeric__fertilizer_type_count; numeric__total_field_area_ha; numeric__s4a_cultivated_land_share,8,0.35102721774694956,0.020965993404388428,0.45454545454545453,0.9436619718309859,1.0,0.021258900000248104
XGBoost,SHAP,single-baseline occlusion Shapley approximation,7,0,Maize,numeric__temp_mean; numeric__seasonal_plot_count; categorical__dominant_crop_system_PURE STAND; numeric__mixed_crop_share; numeric__pure_stand_share; numeric__s4a_max_altitude; numeric__max_field_area_ha; numeric__fertilizer_type_count,8,0.6180180609226227,0.24247604608535767,0.7777777777777778,0.9436619718309859,1.0,0.39731700000265846
XGBoost,Anchors,greedy high-precision feature rule,7,0,Maize,numeric__household_size; numeric__mixed_crop_share; numeric__s4a_min_altitude,3,1.0,0.1466873288154602,1.0,0.9788732394366197,0.2125,0.027667800000926945
XGBoost,LIME,local weighted Ridge surrogate,8,0,Maize,numeric__pure_stand_share; categorical__crop_group_seasonal; numeric__mean_field_area_ha; numeric__temp_mean; categorical__dominant_crop_system_PURE STAND; categorical__head_education_None; numeric__soil_n_max; numeric__s4a_max_altitude,8,0.3781540714113808,0.0,0.6,0.9436619718309859,1.0,0.02239929999996093
XGBoost,SHAP,single-baseline occlusion Shapley approximation,8,0,Maize,numeric__temp_mean; categorical__dominant_crop_system_PURE STAND; numeric__seasonal_plot_count; numeric__s4a_max_altitude; numeric__max_field_area_ha; numeric__mixed_crop_share; numeric__fertilizer_type_count; numeric__mean_seasonal_plot_area_ha,8,0.46609458327293396,0.12450188398361206,0.45454545454545453,0.9436619718309859,1.0,0.37128669999947306
XGBoost,Anchors,greedy high-precision feature rule,8,0,Maize,numeric__household_size; numeric__mixed_crop_share; numeric__s4a_min_altitude,3,1.0,0.05728071928024292,0.0,0.9788732394366197,0.2125,0.02554769999915152
XGBoost,LIME,local weighted Ridge surrogate,9,0,Maize,numeric__seasonal_plot_count; numeric__total_field_area_ha; numeric__equipment_use_share; categorical__crop_group_seasonal; numeric__rice_paddy_market_price_tzs_median; numeric__working_age_members; categorical__s4a_dominant_field_size_1 to 2 acres (± 0.4 to 0.8 ha ; 4000-8000 m2); numeric__soil_al_max,8,0.349067047427298,0.04565659165382385,0.23076923076923078,0.9436619718309859,1.0,0.02301919999808888
XGBoost,SHAP,single-baseline occlusion Shapley approximation,9,0,Maize,numeric__mixed_crop_share; numeric__mean_member_age; numeric__seasonal_plot_area_ha; numeric__seasonal_plot_count; numeric__mean_seasonal_plot_area_ha; numeric__total_field_area_ha; numeric__fertilizer_type_count; numeric__head_age,8,0.9813328981399536,0.008136868476867676,0.7777777777777778,0.9436619718309859,1.0,0.4149338999995962
XGBoost,Anchors,greedy high-precision feature rule,9,0,Maize,numeric__head_age; numeric__literate_share; numeric__mean_field_area_ha; numeric__s4a_mean_altitude,4,1.0,0.01271432638168335,0.0,0.971830985915493,0.1875,0.025531499999488005
XGBoost,LIME,local weighted Ridge surrogate,10,0,Maize,numeric__seasonal_plot_count; numeric__temp_range; categorical__primary_tenure_92.0; numeric__rice_paddy_market_price_tzs_median; numeric__soil_k_min; numeric__maize_market_price_tzs_min; categorical__region_name_Kilimanjaro; numeric__fertilizer_type_count,8,0.3486888747165868,0.03769060969352722,0.06666666666666667,0.9436619718309859,1.0,0.02061400000093272
XGBoost,SHAP,single-baseline occlusion Shapley approximation,10,0,Maize,numeric__mixed_crop_share; numeric__mean_member_age; numeric__seasonal_plot_area_ha; numeric__seasonal_plot_count; numeric__mean_seasonal_plot_area_ha; numeric__total_field_area_ha; numeric__fertilizer_type_count; numeric__head_age,8,0.9813328981399536,0.008136868476867676,0.6,0.9436619718309859,1.0,0.5876050000006217
XGBoost,Anchors,greedy high-precision feature rule,10,0,Maize,numeric__head_age; numeric__literate_share; numeric__mean_field_area_ha; numeric__s4a_mean_altitude,4,1.0,0.01271432638168335,0.0,0.971830985915493,0.1875,0.029569400001491886
XGBoost,LIME,local weighted Ridge surrogate,11,0,Maize,numeric__seasonal_plot_count; numeric__total_field_area_ha; categorical__crop_group_seasonal; categorical__head_education_OTHERS; numeric__head_literate; numeric__fertilizer_kg; numeric__s4a_rainfed_share; categorical__dominant_crop_system_INTERCROPPED,8,0.35351401546609795,0.05005142092704773,0.14285714285714285,0.9436619718309859,1.0,0.029162599999835948
XGBoost,SHAP,single-baseline occlusion Shapley approximation,11,0,Maize,numeric__mixed_crop_share; numeric__mean_member_age; numeric__seasonal_plot_area_ha; numeric__seasonal_plot_count; numeric__mean_seasonal_plot_area_ha; numeric__total_field_area_ha; numeric__fertilizer_type_count; numeric__head_age,8,0.9813328981399536,0.008136868476867676,0.6,0.9436619718309859,1.0,0.6150159999997413
XGBoost,Anchors,greedy high-precision feature rule,11,0,Maize,numeric__head_age; numeric__literate_share; numeric__mean_field_area_ha; numeric__s4a_mean_altitude,4,1.0,0.01271432638168335,0.14285714285714285,0.971830985915493,0.1875,0.03134940000018105
